station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, SNOW_ON_THE_GROUND, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP
2.6, 0.0, 25.0, 2.6, 2010-11-18 00:00:00, -9.0, 0.4
2.2, 0.0, 25.0, 4.4, 2010-11-19 00:00:00, -12.4, -5.0
0.2, 0.0, 29.0, 0.4, 2010-11-20 00:00:00, -13.7, -6.3
2.2, 0.0, 20.0, 2.4, 2010-11-21 00:00:00, -16.3, -10.1
4.0, 0.0, 22.0, 4.4, 2010-11-22 00:00:00, -20.0, -11.3
0.0, 0.0, 20.0, 0.0, 2010-11-23 00:00:00, -25.1, -15.3
0.0, 0.0, 20.0, 0.0, 2010-11-24 00:00:00, -30.6, -16.7
0.4, 0.0, 20.0, 0.4, 2010-11-25 00:00:00, -24.3, -11.8
2.5, 0.0, 19.0, 3.7, 2010-11-26 00:00:00, -15.0, -6.1
1.0, 0.0, 21.0, 1.8, 2010-11-27 00:00:00, -7.6, -4.3
2.2, 0.0, 24.0, 3.6, 2010-11-28 00:00:00, -7.5, -2.9
0.0, 0.0, 24.0, 0.0, 2010-11-29 00:00:00, -14.4, -3.7
1.8, 0.0, 24.0, 2.4, 2010-11-30 00:00:00, -10.1, -3.0
0.6, 0.0, 25.0, 1.0, 2010-12-01 00:00:00, -6.2, -0.1
1.6, 0.0, 24.0, 2.4, 2010-12-02 00:00:00, -4.3, -1.0
0.0, 0.0, 22.0, 0.0, 2010-12-03 00:00:00, -9.0, -2.1
0.0, 0.0, 22.0, 0.0, 2010-12-04 00:00:00, -12.9, -2.3
0.0, 0.0, 22.0, 0.2, 2010-12-05 00:00:00, -12.8, -7.9
0.0, 0.0, 20.0, 0.0, 2010-12-06 00:00:00, -16.7, -8.5
0.4, 0.0, 20.0, 0.4, 2010-12-07 00:00:00, -17.9, -8.3
3.0, 0.0, 21.0, 5.2, 2010-12-08 00:00:00, -8.5, 2.5
0.0, 0.0, 24.0, 0.0, 2010-12-09 00:00:00, -3.1, 4.4
0.0, 0.0, 20.0, 0.0, 2010-12-10 00:00:00, -6.8, -0.3
0.8, 0.0, 20.0, 1.0, 2010-12-11 00:00:00, -9.5, -1.8
6.6, 0.0, 23.0, 7.8, 2010-12-12 00:00:00, -2.9, 0.0
0.8, 0.8, 24.0, 0.0, 2010-12-13 00:00:00, -3.3, 5.7
8.2, 7.4, 20.0, 0.8, 2010-12-14 00:00:00, -3.5, 5.2
0.0, 0.0, 17.0, 0.0, 2010-12-15 00:00:00, -5.7, 2.1
0.0, 0.0, 16.0, 0.0, 2010-12-16 00:00:00, -8.7, -1.2
0.0, 0.0, 15.0, 0.0, 2010-12-17 00:00:00, -13.7, -1.7
1.4, 0.0, 15.0, 1.8, 2010-12-18 00:00:00, -20.3, -10.2
0.4, 0.0, 16.0, 2.4, 2010-12-19 00:00:00, -17.6, -10.6
1.2, 0.0, 17.0, 3.2, 2010-12-20 00:00:00, -19.9, -10.1
1.8, 0.0, 24.0, 3.0, 2010-12-21 00:00:00, -14.9, -6.6
0.0, 0.0, 25.0, 0.0, 2010-12-22 00:00:00, -16.9, -8.8
0.2, 0.0, 25.0, 0.2, 2010-12-23 00:00:00, -12.1, -2.5
0.0, 0.0, 24.0, 0.0, 2010-12-24 00:00:00, -16.2, -7.8
0.0, 0.0, 24.0, 0.0, 2010-12-25 00:00:00, -16.6, -6.3
0.0, 0.0, 24.0, 0.0, 2010-12-26 00:00:00, -15.7, 2.0
0.0, 0.0, 22.0, 0.0, 2010-12-27 00:00:00, -4.7, 1.9
2.2, 0.0, 25.0, 3.8, 2010-12-28 00:00:00, -6.6, 4.0
0.4, 0.0, 25.0, 0.6, 2010-12-29 00:00:00, -11.1, -3.4
0.0, 0.0, 25.0, 0.0, 2010-12-30 00:00:00, -18.8, -7.6
0.0, 0.0, 25.0, 0.0, 2010-12-31 00:00:00, -22.6, -12.3
0.0, 0.0, 25.0, 0.0, 2011-01-01 00:00:00, -19.4, -13.5
0.0, 0.0, 25.0, 0.0, 2011-01-02 00:00:00, -16.9, -11.2
0.0, 0.0, 25.0, 0.0, 2011-01-03 00:00:00, -14.5, -11.8
0.0, 0.0, 25.0, 0.0, 2011-01-04 00:00:00, -13.9, -10.1
0.4, 0.0, 25.0, 0.6, 2011-01-05 00:00:00, -13.7, -5.0
0.2, 0.0, 25.0, 0.6, 2011-01-06 00:00:00, -5.6, 4.7
1.0, 0.0, 25.0, 1.6, 2011-01-07 00:00:00, -2.1, 3.6
0.8, 0.0, 23.0, 0.8, 2011-01-08 00:00:00, -4.3, 2.8
1.2, 0.0, 24.0, 1.2, 2011-01-09 00:00:00, -11.2, -3.9
0.2, 0.0, 24.0, 0.2, 2011-01-10 00:00:00, -20.1, -9.2
0.0, 0.0, 24.0, 0.0, 2011-01-11 00:00:00, -26.4, -14.5
11.0, 0.0, 25.0, 20.0, 2011-01-12 00:00:00, -18.1, -12.1
5.4, 0.0, 43.0, 6.2, 2011-01-13 00:00:00, -15.2, 2.7
0.2, 0.2, 47.0, 0.0, 2011-01-14 00:00:00, -0.1, 6.2
0.0, 0.0, 26.0, 0.0, 2011-01-15 00:00:00, 2.1, 7.4
3.4, 3.4, 17.0, 0.0, 2011-01-16 00:00:00, 0.2, 5.7
0.0, 0.0, 16.0, 0.0, 2011-01-17 00:00:00, -0.7, 7.6
0.0, 0.0, 12.0, 0.0, 2011-01-18 00:00:00, -6.5, 5.2
0.0, 0.0, 12.0, 0.0, 2011-01-19 00:00:00, -15.2, -3.1
0.0, 0.0, 12.0, 0.0, 2011-01-20 00:00:00, -13.9, -0.3
3.4, 0.0, 11.0, 4.2, 2011-01-21 00:00:00, -11.2, -2.5
0.0, 0.0, 15.0, 0.0, 2011-01-22 00:00:00, -10.1, -0.1
0.0, 0.0, 15.0, 0.0, 2011-01-23 00:00:00, -8.7, 6.1
0.0, 0.0, 15.0, 0.0, 2011-01-24 00:00:00, -9.8, 2.5
0.0, 0.0, 15.0, 0.0, 2011-01-25 00:00:00, -4.7, 4.4
0.0, 0.0, 14.0, 0.0, 2011-01-26 00:00:00, -3.4, 6.5
0.0, 0.0, 11.0, 0.0, 2011-01-27 00:00:00, -3.2, 6.6
0.0, 0.0, 10.0, 0.0, 2011-01-28 00:00:00, -1.7, 6.5
8.4, 0.0, 8.0, 8.4, 2011-01-29 00:00:00, -5.9, 4.0
3.2, 0.0, 18.0, 3.4, 2011-01-30 00:00:00, -20.5, -5.9
0.0, 0.0, 19.0, 0.0, 2011-01-31 00:00:00, -23.8, -11.1
0.0, 0.0, 18.0, 0.0, 2011-02-01 00:00:00, -26.7, -11.9
0.0, 0.0, 18.0, 0.0, 2011-02-02 00:00:00, -23.6, -11.1
0.0, 0.0, 18.0, 0.0, 2011-02-03 00:00:00, -20.2, -6.6
0.0, 0.0, 17.0, 0.0, 2011-02-04 00:00:00, -10.4, 5.4
0.0, 0.0, 17.0, 0.0, 2011-02-05 00:00:00, -8.3, 4.9
2.2, 0.0, 17.0, 2.2, 2011-02-06 00:00:00, -6.8, -0.8
0.8, 0.0, 17.0, 1.0, 2011-02-07 00:00:00, -6.0, -1.0
0.0, 0.0, 16.0, 0.0, 2011-02-08 00:00:00, -14.0, -2.2
0.0, 0.0, 15.0, 0.0, 2011-02-09 00:00:00, -17.4, -3.9
0.0, 0.0, 15.0, 0.0, 2011-02-10 00:00:00, -17.0, -0.2
0.0, 0.0, 15.0, 0.0, 2011-02-11 00:00:00, -9.3, 3.9
0.0, 0.0, 14.0, 0.0, 2011-02-12 00:00:00, 2.6, 7.9
0.0, 0.0, 7.0, 0.0, 2011-02-13 00:00:00, -1.2, 7.1
0.2, 0.2, 4.0, 0.0, 2011-02-14 00:00:00, -1.9, 6.6
1.4, 1.4, 2.0, 0.0, 2011-02-15 00:00:00, -1.4, 3.6
0.0, 0.0, 2.0, 0.0, 2011-02-16 00:00:00, -4.2, 3.4
0.6, 0.0, 2.0, 0.6, 2011-02-17 00:00:00, -8.2, 1.2
0.0, 0.0, 0.0, 0.0, 2011-02-18 00:00:00, -9.4, 0.7
0.0, 0.0, 0.0, 0.0, 2011-02-19 00:00:00, -13.1, -1.2
0.0, 0.0, 0.0, 0.0, 2011-02-20 00:00:00, -14.0, -0.3
0.0, 0.0, 0.0, 0.0, 2011-02-21 00:00:00, -15.5, 0.7
0.4, 0.0, 0.0, 0.6, 2011-02-22 00:00:00, -8.0, -3.1
0.2, 0.0, 1.0, 0.4, 2011-02-23 00:00:00, -14.1, -6.9
0.4, 0.0, 0.0, 0.4, 2011-02-24 00:00:00, -21.8, -13.4
0.0, 0.0, 0.0, 0.0, 2011-02-25 00:00:00, -26.0, -12.1
0.0, 0.0, 0.0, 0.0, 2011-02-26 00:00:00, -22.2, -6.7
4.2, 0.0, 0.0, 4.8, 2011-02-27 00:00:00, -10.2, -7.2
5.0, 0.0, 8.0, 5.8, 2011-02-28 00:00:00, -8.0, 2.7
1.4, 0.0, 9.0, 1.6, 2011-03-01 00:00:00, -10.9, 4.3
3.2, 0.0, 9.0, 3.8, 2011-03-02 00:00:00, -7.5, 2.6
0.2, 0.0, 10.0, 0.2, 2011-03-03 00:00:00, -6.4, 3.7
0.4, 0.0, 8.0, 0.4, 2011-03-04 00:00:00, -5.8, 4.0
0.2, 0.0, 7.0, 0.4, 2011-03-05 00:00:00, -6.1, 4.9
0.0, 0.0, 6.0, 0.0, 2011-03-06 00:00:00, -4.6, 4.9
0.0, 0.0, 5.0, 0.0, 2011-03-07 00:00:00, -5.0, 4.7
0.0, 0.0, 5.0, 0.0, 2011-03-08 00:00:00, -7.4, 2.9
2.0, 0.6, 5.0, 1.4, 2011-03-09 00:00:00, -5.1, 3.0
5.0, 5.0, 4.0, 0.0, 2011-03-10 00:00:00, -0.2, 5.1
0.0, 0.0, 1.0, 0.0, 2011-03-11 00:00:00, 0.2, 5.5
0.0, 0.0, 0.0, 0.0, 2011-03-12 00:00:00, -6.6, 6.5
0.0, 0.0, 0.0, 0.0, 2011-03-13 00:00:00, 1.0, 8.0
1.4, 1.4, 0.0, 0.0, 2011-03-14 00:00:00, 2.8, 7.4
1.0, 0.8, 0.0, 0.2, 2011-03-15 00:00:00, 1.6, 5.3
0.2, 0.2, 0.0, 0.0, 2011-03-16 00:00:00, 0.1, 2.9
0.0, 0.0, 0.0, 0.0, 2011-03-17 00:00:00, -2.4, 6.9
0.0, 0.0, 0.0, 0.0, 2011-03-18 00:00:00, -4.6, 5.2
0.4, 0.0, 0.0, 0.4, 2011-03-19 00:00:00, -3.1, 3.6
0.0, 0.0, 0.0, 0.0, 2011-03-20 00:00:00, -5.7, 7.7
3.8, 0.6, 0.0, 3.4, 2011-03-21 00:00:00, -0.2, 3.7
0.4, 0.0, 0.0, 0.4, 2011-03-22 00:00:00, -2.2, 5.8
1.4, 0.0, 1.0, 1.4, 2011-03-23 00:00:00, -0.4, 6.8
0.0, 0.0, 0.0, 0.0, 2011-03-24 00:00:00, -3.5, 8.0
1.4, 1.4, 0.0, 0.0, 2011-03-25 00:00:00, -1.1, 7.5
0.0, 0.0, 0.0, 0.0, 2011-03-26 00:00:00, -3.2, 7.8
0.0, 0.0, 0.0, 0.0, 2011-03-27 00:00:00, -2.0, 6.6
0.0, 0.0, 0.0, 0.0, 2011-03-28 00:00:00, -4.3, 9.3
1.2, 1.2, 0.0, 0.0, 2011-03-29 00:00:00, 0.0, 7.3
0.0, 0.0, 0.0, 0.0, 2011-03-30 00:00:00, 3.0, 11.6
0.8, 0.8, 0.0, 0.0, 2011-03-31 00:00:00, 3.1, 13.2
4.2, 3.0, 0.0, 1.2, 2011-04-01 00:00:00, 0.0, 9.8
26.4, 1.0, 5.0, 26.4, 2011-04-02 00:00:00, -1.7, 0.8
0.0, 0.0, 24.0, 0.0, 2011-04-03 00:00:00, -5.6, 5.2
0.0, 0.0, 12.0, 0.0, 2011-04-04 00:00:00, 0.8, 8.1
0.6, 0.4, 5.0, 0.2, 2011-04-05 00:00:00, -3.0, 7.5
0.8, 0.0, 0.0, 1.0, 2011-04-06 00:00:00, -2.8, 6.4
0.0, 0.0, 0.0, 0.0, 2011-04-07 00:00:00, -4.2, 6.6
0.0, 0.0, 0.0, 0.0, 2011-04-08 00:00:00, -5.1, 9.9
0.0, 0.0, 0.0, 0.0, 2011-04-09 00:00:00, -4.0, 10.4
0.0, 0.0, 0.0, 0.0, 2011-04-10 00:00:00, -1.2, 11.0
0.2, 0.2, 0.0, 0.0, 2011-04-11 00:00:00, 0.9, 9.1
0.0, 0.0, 0.0, 0.0, 2011-04-12 00:00:00, -4.5, 9.1
1.0, 1.0, 0.0, 0.0, 2011-04-13 00:00:00, -2.8, 11.1
0.0, 0.0, 0.0, 0.0, 2011-04-14 00:00:00, 1.3, 7.5
0.6, 0.0, 0.0, 0.8, 2011-04-15 00:00:00, -2.8, 8.1
5.6, 5.0, 0.0, 0.6, 2011-04-16 00:00:00, 0.0, 8.6
1.8, 0.0, 0.0, 1.8, 2011-04-17 00:00:00, -1.5, 5.7
0.2, 0.0, 1.0, 0.6, 2011-04-18 00:00:00, 3.0, 5.0
0.0, 0.0, 0.0, 0.0, 2011-04-19 00:00:00, -3.8, 5.7
0.0, 0.0, 0.0, 0.0, 2011-04-20 00:00:00, -6.5, 8.0
3.2, 0.0, 0.0, 3.2, 2011-04-21 00:00:00, -0.7, 9.2
0.0, 0.0, 1.0, 0.0, 2011-04-22 00:00:00, -0.5, 9.8
0.0, 0.0, 0.0, 0.0, 2011-04-23 00:00:00, -2.9, 13.5
0.0, 0.0, 0.0, 0.0, 2011-04-24 00:00:00, -1.9, 16.2
0.0, 0.0, 0.0, 0.0, 2011-04-25 00:00:00, 4.0, 13.1
0.0, 0.0, 0.0, 0.0, 2011-04-26 00:00:00, 0.3, 10.9
0.0, 0.0, 0.0, 0.0, 2011-04-27 00:00:00, 3.2, 10.9
1.2, 0.8, 0.0, 0.4, 2011-04-28 00:00:00, 1.1, 8.1
0.2, 0.0, 0.0, 0.2, 2011-04-29 00:00:00, -0.7, 13.0
0.4, 0.4, 0.0, 0.0, 2011-04-30 00:00:00, -3.2, 13.2
0.0, 0.0, 0.0, 0.0, 2011-05-01 00:00:00, -4.3, 15.7
0.0, 0.0, 0.0, 0.0, 2011-05-02 00:00:00, 0.6, 16.4
0.0, 0.0, 0.0, 0.0, 2011-05-03 00:00:00, 5.2, 12.8
0.0, 0.0, 0.0, 0.0, 2011-05-04 00:00:00, 1.6, 15.5
0.0, 0.0, 0.0, 0.0, 2011-05-05 00:00:00, 0.5, 14.3
1.4, 1.4, 0.0, 0.0, 2011-05-06 00:00:00, 4.9, 13.3
1.4, 1.4, 0.0, 0.0, 2011-05-07 00:00:00, 4.2, 13.2
0.0, 0.0, 0.0, 0.0, 2011-05-08 00:00:00, 0.5, 15.4
0.0, 0.0, 0.0, 0.0, 2011-05-09 00:00:00, 2.5, 18.8
0.0, 0.0, 0.0, 0.0, 2011-05-10 00:00:00, 0.4, 21.2
0.0, 0.0, 0.0, 0.0, 2011-05-11 00:00:00, 4.4, 23.4
0.0, 0.0, 0.0, 0.0, 2011-05-12 00:00:00, 4.7, 17.6
0.0, 0.0, 0.0, 0.0, 2011-05-13 00:00:00, -0.3, 18.2
0.0, 0.0, 0.0, 0.0, 2011-05-14 00:00:00, 5.4, 21.0
0.0, 0.0, 0.0, 0.0, 2011-05-15 00:00:00, 2.8, 18.2
3.6, 3.6, 0.0, 0.0, 2011-05-16 00:00:00, 5.4, 11.1
0.0, 0.0, 0.0, 0.0, 2011-05-17 00:00:00, 3.7, 12.8
0.0, 0.0, 0.0, 0.0, 2011-05-18 00:00:00, 0.8, 20.0
0.0, 0.0, 0.0, 0.0, 2011-05-19 00:00:00, 5.1, 17.8
0.0, 0.0, 0.0, 0.0, 2011-05-20 00:00:00, 6.2, 18.4
0.0, 0.0, 0.0, 0.0, 2011-05-21 00:00:00, 7.3, 22.0
0.0, 0.0, 0.0, 0.0, 2011-05-22 00:00:00, 9.4, 17.2
0.6, 0.6, 0.0, 0.0, 2011-05-23 00:00:00, 8.0, 21.2
5.0, 5.0, 0.0, 0.0, 2011-05-24 00:00:00, 8.7, 16.6
6.6, 6.6, 0.0, 0.0, 2011-05-25 00:00:00, 7.9, 13.0
16.6, 16.6, 0.0, 0.0, 2011-05-26 00:00:00, 2.4, 9.9
3.2, 3.2, 0.0, 0.0, 2011-05-27 00:00:00, 3.0, 7.7
6.4, 6.4, 0.0, 0.0, 2011-05-28 00:00:00, 3.8, 8.8
0.0, 0.0, 0.0, 0.0, 2011-05-29 00:00:00, 3.1, 16.9
0.0, 0.0, 0.0, 0.0, 2011-05-30 00:00:00, 2.4, 19.1
0.8, 0.8, 0.0, 0.0, 2011-05-31 00:00:00, 5.2, 19.8
2.6, 2.6, 0.0, 0.0, 2011-06-01 00:00:00, 5.8, 18.1
0.2, 0.2, 0.0, 0.0, 2011-06-02 00:00:00, 6.3, 17.8
0.0, 0.0, 0.0, 0.0, 2011-06-03 00:00:00, 8.4, 18.8
0.0, 0.0, 0.0, 0.0, 2011-06-04 00:00:00, 4.1, 22.5
0.0, 0.0, 0.0, 0.0, 2011-06-05 00:00:00, 6.3, 26.5
0.0, 0.0, 0.0, 0.0, 2011-06-06 00:00:00, 11.3, 23.1
6.4, 6.4, 0.0, 0.0, 2011-06-07 00:00:00, 9.2, 20.0
18.4, 18.4, 0.0, 0.0, 2011-06-08 00:00:00, 7.6, 12.0
0.2, 0.2, 0.0, 0.0, 2011-06-09 00:00:00, 7.5, 20.1
0.0, 0.0, 0.0, 0.0, 2011-06-10 00:00:00, 7.7, 19.6
3.2, 3.2, 0.0, 0.0, 2011-06-11 00:00:00, 8.4, 17.4
0.6, 0.6, 0.0, 0.0, 2011-06-12 00:00:00, 6.0, 19.8
0.0, 0.0, 0.0, 0.0, 2011-06-13 00:00:00, 8.0, 17.9
0.4, 0.4, 0.0, 0.0, 2011-06-14 00:00:00, 8.3, 20.1
5.0, 5.0, 0.0, 0.0, 2011-06-15 00:00:00, 7.5, 14.8
3.2, 3.2, 0.0, 0.0, 2011-06-16 00:00:00, 5.0, 11.6
0.2, 0.2, 0.0, 0.0, 2011-06-17 00:00:00, 7.1, 17.5
0.4, 0.4, 0.0, 0.0, 2011-06-18 00:00:00, 8.5, 20.0
0.2, 0.2, 0.0, 0.0, 2011-06-19 00:00:00, 6.1, 17.5
0.0, 0.0, 0.0, 0.0, 2011-06-20 00:00:00, 9.6, 22.0
0.0, 0.0, 0.0, 0.0, 2011-06-21 00:00:00, 10.8, 23.3
0.0, 0.0, 0.0, 0.0, 2011-06-22 00:00:00, 10.2, 26.1
3.2, 3.2, 0.0, 0.0, 2011-06-23 00:00:00, 9.4, 20.8
0.0, 0.0, 0.0, 0.0, 2011-06-24 00:00:00, 5.5, 16.6
0.0, 0.0, 0.0, 0.0, 2011-06-25 00:00:00, 4.4, 18.8
0.0, 0.0, 0.0, 0.0, 2011-06-26 00:00:00, 5.6, 20.3
0.0, 0.0, 0.0, 0.0, 2011-06-27 00:00:00, 8.5, 25.0
2.2, 2.2, 0.0, 0.0, 2011-06-28 00:00:00, 12.3, 26.9
6.0, 6.0, 0.0, 0.0, 2011-06-29 00:00:00, 11.3, 24.5
4.0, 4.0, 0.0, 0.0, 2011-06-30 00:00:00, 8.6, 17.1
2.0, 2.0, 0.0, 0.0, 2011-07-01 00:00:00, 6.2, 20.3
0.0, 0.0, 0.0, 0.0, 2011-07-02 00:00:00, 7.0, 25.6
0.0, 0.0, 0.0, 0.0, 2011-07-03 00:00:00, 9.5, 23.8
0.0, 0.0, 0.0, 0.0, 2011-07-04 00:00:00, 9.1, 26.3
0.0, 0.0, 0.0, 0.0, 2011-07-05 00:00:00, 10.7, 28.8
0.0, 0.0, 0.0, 0.0, 2011-07-06 00:00:00, 12.8, 30.8
0.4, 0.4, 0.0, 0.0, 2011-07-07 00:00:00, 13.8, 31.1
0.0, 0.0, 0.0, 0.0, 2011-07-08 00:00:00, 9.4, 19.6
0.0, 0.0, 0.0, 0.0, 2011-07-09 00:00:00, 5.1, 22.6
0.0, 0.0, 0.0, 0.0, 2011-07-10 00:00:00, 6.3, 25.0
0.0, 0.0, 0.0, 0.0, 2011-07-11 00:00:00, 11.5, 28.3
0.8, 0.8, 0.0, 0.0, 2011-07-12 00:00:00, 14.1, 27.2
5.4, 5.4, 0.0, 0.0, 2011-07-13 00:00:00, 12.8, 22.5
2.4, 2.4, 0.0, 0.0, 2011-07-14 00:00:00, 8.6, 21.2
0.0, 0.0, 0.0, 0.0, 2011-07-15 00:00:00, 8.0, 20.9
0.0, 0.0, 0.0, 0.0, 2011-07-16 00:00:00, 7.7, 26.1
0.0, 0.0, 0.0, 0.0, 2011-07-17 00:00:00, 11.5, 30.1
0.0, 0.0, 0.0, 0.0, 2011-07-18 00:00:00, 12.3, 32.6
0.0, 0.0, 0.0, 0.0, 2011-07-19 00:00:00, 12.4, 26.9
0.0, 0.0, 0.0, 0.0, 2011-07-20 00:00:00, 8.6, 21.2
0.0, 0.0, 0.0, 0.0, 2011-07-21 00:00:00, 12.6, 18.2
13.4, 13.4, 0.0, 0.0, 2011-07-22 00:00:00, 9.0, 16.0
0.0, 0.0, 0.0, 0.0, 2011-07-23 00:00:00, 6.3, 24.1
0.0, 0.0, 0.0, 0.0, 2011-07-24 00:00:00, 8.6, 27.8
4.2, 4.2, 0.0, 0.0, 2011-07-25 00:00:00, 11.5, 26.0
0.0, 0.0, 0.0, 0.0, 2011-07-26 00:00:00, 10.9, 22.2
0.0, 0.0, 0.0, 0.0, 2011-07-27 00:00:00, 10.0, 23.2
0.0, 0.0, 0.0, 0.0, 2011-07-28 00:00:00, 7.3, 26.4
0.0, 0.0, 0.0, 0.0, 2011-07-29 00:00:00, 11.3, 26.5
0.0, 0.0, 0.0, 0.0, 2011-07-30 00:00:00, 7.1, 29.7
0.0, 0.0, 0.0, 0.0, 2011-07-31 00:00:00, 11.7, 29.9
0.0, 0.0, None, 0.0, 2011-08-01 00:00:00, 11.8, 29.2
0.0, None, None, None, 2011-08-02 00:00:00, 9.5, 28.9
0.0, 0.0, None, 0.0, 2011-08-03 00:00:00, 11.1, 28.1
0.0, 0.0, None, 0.0, 2011-08-04 00:00:00, 11.2, 29.5
14.8, 14.8, None, 0.0, 2011-08-05 00:00:00, 13.1, 28.8
0.0, 0.0, None, 0.0, 2011-08-06 00:00:00, 11.5, 28.7
0.0, 0.0, None, 0.0, 2011-08-07 00:00:00, 13.0, 28.9
0.0, 0.0, None, 0.0, 2011-08-08 00:00:00, 11.9, 27.1
0.4, 0.4, None, 0.0, 2011-08-09 00:00:00, 9.9, 27.1
0.0, 0.0, None, 0.0, 2011-08-10 00:00:00, 9.1, 28.7
4.0, 4.0, None, 0.0, 2011-08-11 00:00:00, 9.2, 25.0
0.0, 0.0, None, 0.0, 2011-08-12 00:00:00, 9.5, 27.1
0.0, 0.0, None, 0.0, 2011-08-13 00:00:00, 9.5, 30.3
0.0, 0.0, None, 0.0, 2011-08-14 00:00:00, 11.6, 28.3
1.0, 1.0, None, 0.0, 2011-08-15 00:00:00, 8.8, 20.0
0.0, 0.0, None, 0.0, 2011-08-16 00:00:00, 4.1, 23.9
0.0, 0.0, None, 0.0, 2011-08-17 00:00:00, 7.9, 26.5
0.0, 0.0, None, 0.0, 2011-08-18 00:00:00, 10.4, 25.0
0.0, 0.0, None, 0.0, 2011-08-19 00:00:00, 7.0, 25.2
0.0, 0.0, None, 0.0, 2011-08-20 00:00:00, 6.8, 28.3
0.0, 0.0, None, 0.0, 2011-08-21 00:00:00, 9.5, 31.9
0.0, 0.0, None, 0.0, 2011-08-22 00:00:00, 13.0, 31.9
0.0, 0.0, None, 0.0, 2011-08-23 00:00:00, 15.2, 26.8
0.0, 0.0, None, 0.0, 2011-08-24 00:00:00, 11.7, 30.1
0.0, 0.0, None, 0.0, 2011-08-25 00:00:00, 14.1, 30.7
0.0, 0.0, None, 0.0, 2011-08-26 00:00:00, 12.4, 30.7
0.0, 0.0, None, 0.0, 2011-08-27 00:00:00, 10.4, 32.2
0.0, 0.0, None, 0.0, 2011-08-28 00:00:00, 12.2, 32.2
0.0, 0.0, None, 0.0, 2011-08-29 00:00:00, 12.4, 31.0
0.0, 0.0, None, 0.0, 2011-08-30 00:00:00, 12.8, 26.5
8.6, 8.6, None, 0.0, 2011-08-31 00:00:00, 8.8, 14.7
5.0, 5.0, None, 0.0, 2011-09-01 00:00:00, 8.0, 17.8
0.0, 0.0, None, 0.0, 2011-09-02 00:00:00, 7.5, 18.5
0.0, 0.0, None, 0.0, 2011-09-03 00:00:00, 3.0, 20.9
0.0, 0.0, None, 0.0, 2011-09-04 00:00:00, 4.9, 25.2
0.0, 0.0, None, 0.0, 2011-09-05 00:00:00, 5.9, 28.3
0.0, 0.0, None, 0.0, 2011-09-06 00:00:00, 7.3, 29.1
0.0, 0.0, None, 0.0, 2011-09-07 00:00:00, 6.6, 29.7
0.0, 0.0, None, 0.0, 2011-09-08 00:00:00, 8.9, 30.0
0.0, 0.0, None, 0.0, 2011-09-09 00:00:00, 9.1, 30.3
0.0, 0.0, None, 0.0, 2011-09-10 00:00:00, 7.3, 30.4
0.0, 0.0, None, 0.0, 2011-09-11 00:00:00, 7.5, 30.8
0.0, 0.0, None, 0.0, 2011-09-12 00:00:00, 9.5, 29.1
0.0, 0.0, None, 0.0, 2011-09-13 00:00:00, 9.9, 22.2
0.0, 0.0, None, 0.0, 2011-09-14 00:00:00, 7.7, 24.3
0.0, 0.0, None, 0.0, 2011-09-15 00:00:00, 7.1, 18.6
0.0, 0.0, None, 0.0, 2011-09-16 00:00:00, 8.8, 20.2
0.0, 0.0, None, 0.0, 2011-09-17 00:00:00, 7.4, 17.3
0.0, 0.0, None, 0.0, 2011-09-18 00:00:00, 6.6, 16.1
7.0, 7.0, None, 0.0, 2011-09-19 00:00:00, 7.4, 17.7
0.0, 0.0, None, 0.0, 2011-09-20 00:00:00, 1.5, 18.7
0.0, 0.0, None, 0.0, 2011-09-21 00:00:00, 1.1, 22.3
0.0, 0.0, None, 0.0, 2011-09-22 00:00:00, 6.4, 25.1
0.0, 0.0, None, 0.0, 2011-09-23 00:00:00, 10.1, 28.2
0.0, 0.0, None, 0.0, 2011-09-24 00:00:00, 7.8, 29.3
0.0, 0.0, None, 0.0, 2011-09-25 00:00:00, 8.2, 25.8
0.0, 0.0, None, 0.0, 2011-09-26 00:00:00, 10.9, 17.4
0.8, 0.8, None, 0.0, 2011-09-27 00:00:00, 9.0, 18.7
1.8, 1.8, None, 0.0, 2011-09-28 00:00:00, 3.5, 16.1
0.0, 0.0, None, 0.0, 2011-09-29 00:00:00, -0.4, 18.6
0.0, 0.0, None, 0.0, 2011-09-30 00:00:00, 1.4, 26.0
1.8, 1.8, None, 0.0, 2011-10-01 00:00:00, 8.9, 21.2
0.0, 0.0, None, 0.0, 2011-10-02 00:00:00, 10.6, 20.0
0.0, 0.0, None, 0.0, 2011-10-03 00:00:00, 6.9, 21.1
2.0, 2.0, None, 0.0, 2011-10-04 00:00:00, 5.5, 13.9
6.6, 6.6, None, 0.0, 2011-10-05 00:00:00, 3.1, 9.4
15.2, 15.2, None, 0.0, 2011-10-06 00:00:00, 7.0, 11.0
8.4, 8.4, None, 0.0, 2011-10-07 00:00:00, 3.5, 11.4
0.0, 0.0, None, 0.0, 2011-10-08 00:00:00, 1.8, 12.8
0.0, 0.0, None, 0.0, 2011-10-09 00:00:00, 0.4, 12.8
2.4, 2.4, None, 0.0, 2011-10-10 00:00:00, 2.5, 10.8
3.4, 3.4, None, 0.0, 2011-10-11 00:00:00, 4.9, 12.1
