station_observations
ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
None, 2011-05-07 00:00:00, 5.1, 12.0, None
None, 2011-05-08 00:00:00, 4.3, 11.6, None
None, 2011-05-09 00:00:00, 7.4, 13.2, None
None, 2011-05-10 00:00:00, 5.8, 11.5, None
None, 2011-05-11 00:00:00, 7.0, None, None
None, 2011-05-13 00:00:00, 4.4, 14.3, None
None, 2011-05-14 00:00:00, 9.4, 12.7, None
16.4, 2011-05-15 00:00:00, 6.8, 10.4, None
0.0, 2011-05-16 00:00:00, 5.5, 11.8, None
0.0, 2011-05-17 00:00:00, 3.1, 13.6, None
0.0, 2011-05-18 00:00:00, 7.3, 15.9, None
0.0, 2011-05-19 00:00:00, 8.8, 17.8, None
0.0, 2011-05-20 00:00:00, 8.3, 18.6, None
0.3, 2011-05-21 00:00:00, 8.2, 11.7, None
0.0, 2011-05-22 00:00:00, 7.4, 13.0, None
0.0, 2011-05-23 00:00:00, 5.1, 13.7, None
0.0, 2011-05-24 00:00:00, 6.4, 13.6, None
None, 2011-05-25 00:00:00, 8.6, 11.5, None
1.1, 2011-05-26 00:00:00, 5.6, 12.4, None
4.2, 2011-05-27 00:00:00, 7.2, 12.8, None
0.3, 2011-05-28 00:00:00, 5.2, 13.7, None
0.0, 2011-05-29 00:00:00, 7.8, 14.7, None
0.0, 2011-05-30 00:00:00, 8.0, 13.7, None
0.0, 2011-05-31 00:00:00, 8.1, 16.9, None
None, 2011-06-01 00:00:00, 7.7, 15.5, None
0.0, 2011-06-02 00:00:00, 7.4, 12.1, None
0.0, 2011-06-03 00:00:00, 8.2, 17.1, None
0.0, 2011-06-04 00:00:00, 10.9, 19.4, None
0.0, 2011-06-05 00:00:00, 13.1, 21.2, None
0.0, 2011-06-06 00:00:00, 12.4, 19.6, None
0.4, 2011-06-07 00:00:00, 8.3, 14.3, None
0.0, 2011-06-08 00:00:00, 7.7, 16.0, None
0.0, 2011-06-09 00:00:00, 9.9, 15.4, None
0.0, 2011-06-10 00:00:00, 8.7, 15.1, None
0.0, 2011-06-11 00:00:00, 9.0, 15.9, None
0.0, 2011-06-12 00:00:00, 7.8, 16.4, None
0.3, 2011-06-13 00:00:00, 9.7, 17.4, None
0.0, 2011-06-14 00:00:00, 8.0, 15.4, None
0.0, 2011-06-15 00:00:00, 8.2, 15.2, None
0.0, 2011-06-16 00:00:00, 8.4, 15.1, None
0.0, 2011-06-17 00:00:00, 7.4, 15.3, None
3.3, 2011-06-18 00:00:00, 9.5, 15.7, None
0.0, 2011-06-19 00:00:00, 10.1, 14.5, None
0.0, 2011-06-20 00:00:00, 8.5, 17.9, None
0.0, 2011-06-21 00:00:00, 11.5, 21.1, None
0.0, 2011-06-22 00:00:00, 11.0, 17.5, None
0.0, 2011-06-23 00:00:00, 9.3, 17.3, None
0.0, 2011-06-24 00:00:00, 8.2, 15.5, None
0.0, 2011-06-25 00:00:00, 8.8, 16.4, None
0.0, 2011-06-26 00:00:00, 9.1, 18.8, None
0.0, 2011-06-27 00:00:00, 12.9, 20.0, None
0.0, 2011-06-28 00:00:00, 14.0, 20.1, None
0.0, 2011-06-29 00:00:00, 11.0, 17.4, None
0.0, 2011-06-30 00:00:00, 8.4, 15.8, None
0.0, 2011-07-01 00:00:00, 9.3, 17.4, None
None, 2011-07-02 00:00:00, 11.4, 21.7, None
0.5, 2011-07-03 00:00:00, 10.6, 18.9, None
0.0, 2011-07-04 00:00:00, 10.5, 20.6, None
0.0, 2011-07-05 00:00:00, 10.7, 23.6, None
0.0, 2011-07-06 00:00:00, 16.1, 23.4, None
0.0, 2011-07-07 00:00:00, 11.1, 18.6, None
0.0, 2011-07-08 00:00:00, 9.8, 16.5, None
0.0, 2011-07-09 00:00:00, 9.2, 18.7, None
0.0, 2011-07-10 00:00:00, 10.1, 19.8, None
0.0, 2011-07-11 00:00:00, 12.4, 21.3, None
0.0, 2011-07-12 00:00:00, 11.5, 19.5, None
0.0, 2011-07-13 00:00:00, 10.9, 16.3, None
7.2, 2011-07-14 00:00:00, 11.3, 14.9, None
0.0, 2011-07-15 00:00:00, 11.8, 20.1, None
6.2, 2011-07-16 00:00:00, 12.6, 17.0, None
0.3, 2011-07-17 00:00:00, 11.3, 17.5, None
0.0, 2011-07-18 00:00:00, 12.6, 19.8, None
0.0, 2011-07-19 00:00:00, 11.3, 19.4, None
0.0, 2011-07-20 00:00:00, 11.5, 17.6, None
7.7, 2011-07-21 00:00:00, 10.8, 18.5, None
0.0, 2011-07-22 00:00:00, 8.9, 17.0, None
0.0, 2011-07-23 00:00:00, 9.9, 21.8, None
0.0, 2011-07-24 00:00:00, 14.3, 26.1, None
0.0, 2011-07-25 00:00:00, 13.2, 18.9, None
0.0, 2011-07-26 00:00:00, 11.0, 18.2, None
0.0, 2011-07-27 00:00:00, 11.8, 19.6, None
None, 2011-07-28 00:00:00, 10.5, 20.9, None
0.0, 2011-07-29 00:00:00, 13.1, 21.1, None
0.0, 2011-07-30 00:00:00, 11.5, 22.2, None
1.1, 2011-07-31 00:00:00, 12.7, 19.5, None
0.0, 2011-08-01 00:00:00, 13.2, 21.7, None
0.0, 2011-08-02 00:00:00, 12.1, 21.2, None
0.0, 2011-08-03 00:00:00, 12.6, 23.4, None
0.0, 2011-08-04 00:00:00, 14.7, 23.1, None
0.0, 2011-08-05 00:00:00, 11.6, 18.9, None
0.0, 2011-08-06 00:00:00, 11.7, 20.3, None
0.0, 2011-08-07 00:00:00, 13.4, 20.0, None
0.0, 2011-08-08 00:00:00, 10.6, 17.2, None
0.0, 2011-08-09 00:00:00, 10.6, 17.4, None
0.0, 2011-08-10 00:00:00, 10.2, 17.2, None
0.0, 2011-08-11 00:00:00, 10.3, 19.5, None
0.0, 2011-08-12 00:00:00, 11.3, 20.9, None
0.0, 2011-08-13 00:00:00, 10.0, 17.5, None
0.0, 2011-08-14 00:00:00, 11.1, 17.9, None
0.0, 2011-08-15 00:00:00, 11.7, 19.9, None
0.0, 2011-08-16 00:00:00, 10.2, 21.7, None
0.0, 2011-08-17 00:00:00, 12.6, 21.2, None
0.0, 2011-08-18 00:00:00, 12.0, 19.4, None
0.0, 2011-08-19 00:00:00, 11.9, 23.5, None
None, 2011-08-20 00:00:00, 14.5, 26.8, None
0.0, 2011-08-21 00:00:00, 14.5, 24.8, None
15.1, 2011-08-22 00:00:00, 14.2, 17.8, None
0.0, 2011-08-23 00:00:00, 12.5, 20.0, None
0.0, 2011-08-24 00:00:00, 12.9, 24.2, None
0.0, 2011-08-25 00:00:00, 15.1, 25.0, None
0.0, 2011-08-26 00:00:00, 15.7, 25.5, None
0.0, 2011-08-27 00:00:00, 14.4, 23.4, None
0.0, 2011-08-28 00:00:00, 14.0, 24.8, None
0.0, 2011-08-29 00:00:00, 11.2, 17.9, None
0.0, 2011-08-30 00:00:00, 11.2, 18.4, None
0.0, 2011-08-31 00:00:00, 10.7, 17.7, None
0.0, 2011-09-01 00:00:00, 8.6, 15.5, None
0.0, 2011-09-02 00:00:00, 10.6, 18.8, None
0.0, 2011-09-03 00:00:00, 12.7, 21.6, None
0.0, 2011-09-04 00:00:00, 13.7, 24.3, None
0.6, 2011-09-05 00:00:00, 10.7, 20.9, None
0.0, 2011-09-06 00:00:00, 11.8, 25.8, None
0.5, 2011-09-07 00:00:00, 15.1, 24.8, None
0.0, 2011-09-08 00:00:00, 18.0, 25.8, None
0.0, 2011-09-09 00:00:00, 17.0, 23.7, None
0.0, 2011-09-10 00:00:00, 16.0, 23.1, None
0.0, 2011-09-11 00:00:00, 16.2, 25.5, None
0.0, 2011-09-12 00:00:00, 11.0, 20.4, None
0.0, 2011-09-13 00:00:00, 11.2, 16.9, None
0.0, 2011-09-14 00:00:00, 12.9, 17.9, None
0.0, 2011-09-15 00:00:00, 10.8, 16.0, None
0.0, 2011-09-16 00:00:00, 9.6, 14.4, None
None, 2011-09-17 00:00:00, 9.5, 16.0, None
2.9, 2011-09-18 00:00:00, 10.5, 17.6, None
0.0, 2011-09-19 00:00:00, 11.7, 18.1, None
0.0, 2011-09-20 00:00:00, 10.6, 19.7, None
0.9, 2011-09-21 00:00:00, 13.8, 18.8, None
19.1, 2011-09-22 00:00:00, 13.4, 18.2, None
0.0, 2011-09-23 00:00:00, 16.4, 22.8, None
0.0, 2011-09-24 00:00:00, 14.5, 21.7, None
2.4, 2011-09-25 00:00:00, 8.5, 16.6, None
14.4, 2011-09-26 00:00:00, 10.0, 12.1, None
0.0, 2011-09-27 00:00:00, 8.9, 16.2, None
0.0, 2011-09-28 00:00:00, 7.8, 14.5, None
0.0, 2011-09-29 00:00:00, 8.4, 19.4, None
0.0, 2011-09-30 00:00:00, 10.0, 14.5, None
0.0, 2011-10-01 00:00:00, 9.3, 12.7, None
0.0, 2011-10-02 00:00:00, 8.6, 12.9, None
2.6, 2011-10-03 00:00:00, 10.2, 14.5, None
None, 2011-10-04 00:00:00, 10.0, None, None
1.0, 2011-10-07 00:00:00, 8.4, 13.6, None
0.3, 2011-10-08 00:00:00, 7.6, 12.5, None
0.0, 2011-10-09 00:00:00, 6.3, 13.2, None
7.1, 2011-10-10 00:00:00, 7.8, 10.9, None
2.0, 2011-10-11 00:00:00, 9.2, 11.0, None
0.6, 2011-10-12 00:00:00, 6.3, 11.0, None
0.0, 2011-10-13 00:00:00, 4.9, 10.5, None
0.0, 2011-10-14 00:00:00, 7.1, 10.4, None
0.0, 2011-10-15 00:00:00, 6.5, 10.4, None
0.0, 2011-10-16 00:00:00, 6.2, 10.7, None
0.0, 2011-10-17 00:00:00, 6.8, 12.6, None
0.0, 2011-10-18 00:00:00, 8.3, 12.4, None
None, 2011-10-19 00:00:00, 7.4, 13.3, None
6.3, 2011-10-20 00:00:00, 7.5, 11.1, None
2.8, 2011-10-21 00:00:00, 7.7, 11.1, None
7.9, 2011-10-22 00:00:00, 8.0, 11.4, None
0.0, 2011-10-23 00:00:00, 6.1, 12.5, None
0.0, 2011-10-24 00:00:00, 4.1, 11.1, None
0.0, 2011-10-25 00:00:00, 3.9, 10.2, None
0.0, 2011-10-26 00:00:00, 3.8, 7.2, None
0.0, 2011-10-27 00:00:00, 3.6, 7.8, None
8.0, 2011-10-28 00:00:00, 5.3, 10.2, None
0.0, 2011-10-29 00:00:00, 4.6, 10.2, None
2.6, 2011-10-30 00:00:00, 4.9, 11.4, None
0.0, 2011-10-31 00:00:00, 3.8, 9.5, None
0.0, 2011-11-01 00:00:00, 3.4, 7.4, None
2.0, 2011-11-02 00:00:00, 2.9, 9.8, None
0.0, 2011-11-03 00:00:00, 3.7, 8.0, None
0.0, 2011-11-04 00:00:00, 3.3, 7.1, None
0.0, 2011-11-05 00:00:00, 3.1, 7.2, None
0.0, 2011-11-06 00:00:00, 0.7, 6.3, None
1.6, 2011-11-07 00:00:00, 3.6, 6.8, None
0.3, 2011-11-08 00:00:00, 6.1, 8.3, None
0.0, 2011-11-09 00:00:00, 6.3, 11.3, None
0.0, 2011-11-10 00:00:00, 7.5, 12.0, None
7.6, 2011-11-11 00:00:00, 2.2, 8.9, None
6.7, 2011-11-12 00:00:00, 2.5, 6.4, None
0.3, 2011-11-13 00:00:00, 3.3, 7.6, None
3.7, 2011-11-14 00:00:00, 0.7, 7.0, None
0.0, 2011-11-15 00:00:00, 0.1, 6.9, None
None, 2011-11-16 00:00:00, 1.5, 7.5, None
0.0, 2011-11-17 00:00:00, 0.9, 6.9, None
10.2, 2011-11-18 00:00:00, -0.7, 3.2, None
1.3, 2011-11-19 00:00:00, -2.8, 1.6, None
0.0, 2011-11-20 00:00:00, -3.3, 1.4, None
1.1, 2011-11-21 00:00:00, 0.1, 7.4, None
None, 2011-11-22 00:00:00, 3.9, 7.9, None
19.7, 2011-11-23 00:00:00, 1.0, 5.2, None
3.7, 2011-11-24 00:00:00, 0.5, 5.5, None
0.0, 2011-11-25 00:00:00, 0.6, 5.7, None
0.9, 2011-11-26 00:00:00, 4.7, 9.5, None
12.1, 2011-11-27 00:00:00, 3.3, 9.9, None
0.0, 2011-11-28 00:00:00, 0.8, 6.2, None
None, 2011-11-29 00:00:00, 3.0, 4.5, None
None, 2011-11-30 00:00:00, 3.1, 5.7, None
0.0, 2011-12-01 00:00:00, 0.7, 4.5, None
None, 2011-12-02 00:00:00, 0.9, 4.5, None
None, 2011-12-03 00:00:00, 2.0, 3.7, None
0.0, 2011-12-04 00:00:00, 1.2, 4.5, None
0.0, 2011-12-05 00:00:00, 0.9, 3.0, None
None, 2011-12-06 00:00:00, 1.6, 3.8, None
0.8, 2011-12-07 00:00:00, 1.7, 4.0, None
0.0, 2011-12-08 00:00:00, 1.2, 2.9, None
0.0, 2011-12-09 00:00:00, -0.3, 3.5, None
0.0, 2011-12-10 00:00:00, -0.1, 3.2, None
0.0, 2011-12-11 00:00:00, 0.8, 3.3, None
0.0, 2011-12-12 00:00:00, -1.3, 2.9, None
0.0, 2011-12-13 00:00:00, -0.4, 3.3, None
None, 2011-12-14 00:00:00, 0.5, 3.7, None
0.9, 2011-12-15 00:00:00, 2.2, 4.4, None
2.6, 2011-12-16 00:00:00, 4.3, 6.3, None
None, 2011-12-17 00:00:00, 4.4, 7.4, None
1.8, 2011-12-18 00:00:00, 3.0, 6.1, None
0.0, 2011-12-19 00:00:00, 2.5, 5.6, None
0.0, 2011-12-20 00:00:00, 3.0, 6.7, None
0.0, 2011-12-21 00:00:00, 0.8, 4.5, None
0.0, 2011-12-22 00:00:00, -1.7, 2.6, None
0.5, 2011-12-23 00:00:00, 2.0, 5.8, None
4.6, 2011-12-24 00:00:00, 4.7, 7.5, None
0.4, 2011-12-25 00:00:00, 3.3, 7.0, None
0.0, 2011-12-26 00:00:00, 3.3, 4.8, None
None, 2011-12-27 00:00:00, 3.9, 7.2, None
7.2, 2011-12-28 00:00:00, 7.0, 9.5, None
2.0, 2011-12-29 00:00:00, 3.3, 7.7, None
1.7, 2011-12-30 00:00:00, 0.8, 6.8, None
0.0, 2011-12-31 00:00:00, -0.5, 3.5, None
0.9, 2012-01-02 00:00:00, 4.2, 9.8, None
3.2, 2012-01-03 00:00:00, 6.2, 8.6, None
12.6, 2012-01-04 00:00:00, 6.3, 9.9, None
0.3, 2012-01-05 00:00:00, 2.8, 6.7, None
0.0, 2012-01-06 00:00:00, 1.5, 3.9, None
1.6, 2012-01-07 00:00:00, 2.8, 5.1, None
1.2, 2012-01-08 00:00:00, 4.7, 6.8, None
0.0, 2012-01-09 00:00:00, 4.3, 8.3, None
0.0, 2012-01-10 00:00:00, 1.0, 4.6, None
0.0, 2012-01-11 00:00:00, -0.5, 3.0, None
0.0, 2012-01-12 00:00:00, -1.3, 3.8, None
0.0, 2012-01-13 00:00:00, -0.4, 2.7, None
8.5, 2012-01-14 00:00:00, -1.7, 3.0, None
0.0, 2012-01-15 00:00:00, -2.9, 0.8, None
0.0, 2012-01-16 00:00:00, -3.4, 0.6, None
0.3, 2012-01-17 00:00:00, -5.2, 0.6, None
7.2, 2012-01-18 00:00:00, -8.6, -3.8, None
0.0, 2012-01-19 00:00:00, -7.7, -3.4, None
9.5, 2012-01-20 00:00:00, -4.6, 5.8, None
3.2, 2012-01-21 00:00:00, 0.8, 6.5, None
0.7, 2012-01-22 00:00:00, 1.2, 4.9, None
1.2, 2012-01-23 00:00:00, 2.4, 5.8, None
4.4, 2012-01-24 00:00:00, 3.4, 8.7, None
2.5, 2012-01-25 00:00:00, 2.8, 8.0, None
1.3, 2012-01-26 00:00:00, -0.6, 6.5, None
0.0, 2012-01-27 00:00:00, -1.2, 5.5, None
0.0, 2012-01-28 00:00:00, 1.7, 6.7, None
10.4, 2012-01-29 00:00:00, 4.0, 7.4, None
0.0, 2012-01-30 00:00:00, 3.9, 6.8, None
0.0, 2012-01-31 00:00:00, 4.6, 6.7, None
9.4, 2012-02-01 00:00:00, 1.0, 7.3, None
0.0, 2012-02-02 00:00:00, 1.0, 5.8, None
0.0, 2012-02-03 00:00:00, 2.5, 8.7, None
0.0, 2012-02-04 00:00:00, 1.6, 8.0, None
0.0, 2012-02-05 00:00:00, 1.5, 7.6, None
0.0, 2012-02-06 00:00:00, 2.0, 9.1, None
0.0, 2012-02-07 00:00:00, 5.8, 11.2, None
3.1, 2012-02-08 00:00:00, 4.4, 8.9, None
8.9, 2012-02-09 00:00:00, 5.2, 6.7, None
0.3, 2012-02-10 00:00:00, 6.1, 10.5, None
0.0, 2012-02-11 00:00:00, 6.0, 7.7, None
0.4, 2012-02-12 00:00:00, 3.9, 6.1, None
0.5, 2012-02-13 00:00:00, 1.5, 6.2, None
0.0, 2012-02-14 00:00:00, 1.3, 5.7, None
0.0, 2012-02-15 00:00:00, 0.9, 6.0, None
0.3, 2012-02-16 00:00:00, 3.0, 4.4, None
5.2, 2012-02-17 00:00:00, 3.6, 7.0, None
7.9, 2012-02-18 00:00:00, 1.3, 5.0, None
0.0, 2012-02-19 00:00:00, 1.3, 5.2, None
3.8, 2012-02-20 00:00:00, 1.9, 4.9, None
10.7, 2012-02-21 00:00:00, 4.5, 8.0, None
0.0, 2012-02-22 00:00:00, 3.2, 9.7, None
0.0, 2012-02-23 00:00:00, 0.9, 7.0, None
13.2, 2012-02-24 00:00:00, 1.8, 4.5, None
0.7, 2012-02-25 00:00:00, 1.3, 5.1, None
0.7, 2012-02-26 00:00:00, -1.0, 2.5, None
0.0, 2012-02-27 00:00:00, -2.9, 2.0, None
0.0, 2012-02-28 00:00:00, -1.2, 4.7, None
6.9, 2012-02-29 00:00:00, -0.4, 3.1, None
None, 2012-03-01 00:00:00, -0.4, 4.4, None
2.7, 2012-03-02 00:00:00, 1.0, 4.3, None
1.4, 2012-03-03 00:00:00, 4.1, 10.2, None
2.3, 2012-03-04 00:00:00, 5.3, 7.5, None
8.4, 2012-03-05 00:00:00, 0.1, 5.7, None
2.1, 2012-03-06 00:00:00, -1.1, 4.3, None
0.0, 2012-03-07 00:00:00, -1.5, 4.9, None
0.0, 2012-03-08 00:00:00, 0.3, 9.1, None
8.2, 2012-03-09 00:00:00, 3.5, 6.5, None
5.0, 2012-03-10 00:00:00, 3.8, 6.5, None
0.0, 2012-03-11 00:00:00, 2.1, 7.3, None
0.3, 2012-03-12 00:00:00, 2.3, 4.2, None
0.7, 2012-03-13 00:00:00, -1.6, 4.0, None
0.0, 2012-03-14 00:00:00, 1.4, 4.8, None
9.7, 2012-03-15 00:00:00, 3.2, 10.5, None
1.6, 2012-03-16 00:00:00, 3.1, 7.8, None
1.2, 2012-03-17 00:00:00, 0.8, 9.2, None
0.0, 2012-03-18 00:00:00, -0.4, 6.2, None
0.0, 2012-03-19 00:00:00, -1.5, 5.6, None
0.0, 2012-03-20 00:00:00, 1.2, 5.5, None
0.0, 2012-03-21 00:00:00, -0.3, 6.7, None
0.0, 2012-03-22 00:00:00, -0.4, 7.3, None
0.0, 2012-03-23 00:00:00, 1.9, 9.1, None
0.0, 2012-03-24 00:00:00, 3.1, 9.1, None
0.0, 2012-03-25 00:00:00, 4.0, 12.3, None
3.3, 2012-03-26 00:00:00, 4.8, 7.9, None
0.0, 2012-03-27 00:00:00, 4.5, 11.3, None
1.0, 2012-03-28 00:00:00, 5.7, 10.3, None
8.7, 2012-03-29 00:00:00, 4.4, 7.0, None
7.1, 2012-03-30 00:00:00, 1.6, 8.4, None
5.4, 2012-03-31 00:00:00, 1.0, 3.4, None
8.9, 2012-04-01 00:00:00, 0.1, 8.3, None
0.0, 2012-04-02 00:00:00, 4.7, 12.3, None
4.0, 2012-04-03 00:00:00, 2.0, 10.6, None
0.0, 2012-04-04 00:00:00, 0.6, 7.7, None
0.0, 2012-04-05 00:00:00, 1.9, 8.3, None
0.0, 2012-04-06 00:00:00, 0.8, 8.9, None
0.0, 2012-04-07 00:00:00, 1.2, 11.0, None
0.0, 2012-04-08 00:00:00, 5.2, 12.2, None
0.0, 2012-04-09 00:00:00, 7.5, 16.3, None
0.0, 2012-04-10 00:00:00, 8.4, 14.1, None
1.9, 2012-04-11 00:00:00, 6.7, 10.9, None
1.0, 2012-04-12 00:00:00, 4.4, 13.2, None
0.0, 2012-04-13 00:00:00, 3.4, 11.7, None
0.0, 2012-04-14 00:00:00, 5.5, 12.3, None
0.0, 2012-04-15 00:00:00, 5.3, 12.0, None
6.2, 2012-04-16 00:00:00, 5.0, 15.7, None
None, 2012-04-18 00:00:00, 4.9, 10.9, None
0.0, 2012-04-19 00:00:00, 4.4, 10.3, None
0.0, 2012-04-20 00:00:00, 4.8, 12.0, None
0.0, 2012-04-21 00:00:00, 4.4, 13.3, None
0.0, 2012-04-22 00:00:00, 8.0, 18.3, None
0.0, 2012-04-23 00:00:00, 9.3, 16.7, None
0.0, 2012-04-24 00:00:00, 8.3, 11.4, None
0.0, 2012-04-25 00:00:00, 8.9, 12.9, None
0.0, 2012-04-26 00:00:00, 5.4, 12.5, None
0.0, 2012-04-27 00:00:00, 4.0, 11.2, None
0.0, 2012-04-28 00:00:00, 6.6, 11.6, None
2.8, 2012-04-29 00:00:00, 8.3, 13.3, None
12.8, 2012-04-30 00:00:00, 6.4, 11.3, None
0.0, 2012-05-01 00:00:00, 4.2, 11.2, None
0.0, 2012-05-02 00:00:00, 2.9, 10.4, None
6.8, 2012-05-03 00:00:00, 5.9, 8.8, None
0.4, 2012-05-04 00:00:00, 4.9, 12.9, None
0.0, 2012-05-05 00:00:00, 3.3, 11.1, None
0.0, 2012-05-06 00:00:00, 4.4, 13.9, None
0.0, 2012-05-07 00:00:00, 7.0, 18.5, None
0.0, 2012-05-08 00:00:00, 8.7, 15.8, None
0.0, 2012-05-09 00:00:00, 3.4, 11.8, None
0.0, 2012-05-10 00:00:00, 3.0, 11.4, None
0.0, 2012-05-11 00:00:00, 4.3, 14.1, None
0.0, 2012-05-12 00:00:00, 8.4, 21.0, None
0.0, 2012-05-13 00:00:00, 11.3, 20.0, None
0.0, 2012-05-14 00:00:00, 12.0, 23.0, None
0.0, 2012-05-15 00:00:00, 10.6, 19.3, None
0.0, 2012-05-16 00:00:00, 8.2, 16.0, None
0.0, 2012-05-17 00:00:00, 8.2, 14.2, None
0.0, 2012-05-18 00:00:00, 4.9, 12.6, None
0.0, 2012-05-19 00:00:00, 4.9, 16.3, None
0.4, 2012-05-20 00:00:00, 10.3, 14.7, None
5.6, 2012-05-21 00:00:00, 9.5, 12.9, None
0.0, 2012-05-22 00:00:00, 6.4, 12.4, None
0.2, 2012-05-23 00:00:00, 7.7, 13.4, None
0.0, 2012-05-24 00:00:00, 6.0, 14.1, None
0.0, 2012-05-25 00:00:00, 10.3, 21.1, None
0.0, 2012-05-26 00:00:00, 11.1, 22.4, None
0.0, 2012-05-27 00:00:00, 8.3, 15.4, None
0.0, 2012-05-28 00:00:00, 8.8, 16.1, None
0.0, 2012-05-29 00:00:00, 5.9, 13.2, None
6.2, 2012-05-30 00:00:00, 9.0, 14.4, None
3.4, 2012-05-31 00:00:00, 9.2, 13.8, None
3.8, 2012-06-01 00:00:00, 10.1, 16.6, None
0.0, 2012-06-02 00:00:00, 8.7, 15.1, None
0.6, 2012-06-03 00:00:00, 6.1, 12.4, None
0.8, 2012-06-04 00:00:00, 6.6, 11.8, None
0.0, 2012-06-05 00:00:00, 8.2, 14.2, None
0.0, 2012-06-06 00:00:00, 6.5, 13.5, None
9.4, 2012-06-07 00:00:00, 7.5, 13.2, None
1.2, 2012-06-08 00:00:00, 6.5, 13.8, None
0.0, 2012-06-09 00:00:00, 6.0, 15.5, None
0.0, 2012-06-10 00:00:00, 8.0, 14.9, None
0.0, 2012-06-11 00:00:00, 8.4, 19.4, None
0.0, 2012-06-12 00:00:00, 11.9, 15.9, None
0.0, 2012-06-13 00:00:00, 8.9, 14.3, None
0.0, 2012-06-14 00:00:00, 7.6, 14.2, None
0.0, 2012-06-15 00:00:00, 6.6, 16.9, None
2.4, 2012-06-16 00:00:00, 10.5, 14.9, None
0.6, 2012-06-17 00:00:00, 9.3, 18.0, None
3.0, 2012-06-18 00:00:00, 8.3, 16.0, None
0.0, 2012-06-19 00:00:00, 7.6, 16.5, None
0.0, 2012-06-20 00:00:00, 8.9, 19.5, None
0.0, 2012-06-21 00:00:00, 12.5, 20.4, None
11.4, 2012-06-22 00:00:00, 10.0, 14.5, None
7.4, 2012-06-23 00:00:00, 7.9, 16.9, None
0.0, 2012-06-24 00:00:00, 6.0, 16.1, None
0.0, 2012-06-25 00:00:00, 8.6, 17.4, None
0.0, 2012-06-26 00:00:00, 9.9, 18.2, None
0.0, 2012-06-27 00:00:00, 7.7, 18.2, None
0.8, 2012-06-28 00:00:00, 11.3, 17.9, None
0.0, 2012-06-29 00:00:00, 12.2, 20.2, None
5.4, 2012-06-30 00:00:00, 12.0, 17.0, None
0.4, 2012-07-01 00:00:00, 10.4, 17.3, None
3.2, 2012-07-02 00:00:00, 9.8, 12.4, None
18.6, 2012-07-03 00:00:00, 9.0, 15.9, None
0.0, 2012-07-04 00:00:00, 7.2, 17.3, None
0.0, 2012-07-05 00:00:00, 9.6, 21.0, None
0.0, 2012-07-06 00:00:00, 11.8, 21.9, None
0.0, 2012-07-07 00:00:00, 11.2, 24.0, None
0.0, 2012-07-08 00:00:00, 14.8, 24.7, None
0.0, 2012-07-09 00:00:00, 12.4, 21.4, None
0.0, 2012-07-10 00:00:00, 10.0, 19.6, None
0.0, 2012-07-11 00:00:00, 12.1, 23.3, None
0.0, 2012-07-12 00:00:00, 16.1, 23.9, None
3.4, 2012-07-13 00:00:00, 14.2, 20.8, None
0.0, 2012-07-14 00:00:00, 13.8, 23.9, None
4.0, 2012-07-15 00:00:00, 12.0, 16.2, None
0.2, 2012-07-16 00:00:00, 11.3, 22.2, None
0.0, 2012-07-17 00:00:00, 13.6, 23.1, None
0.0, 2012-07-18 00:00:00, 11.7, 17.9, None
0.0, 2012-07-19 00:00:00, 12.0, 23.3, None
5.6, 2012-07-20 00:00:00, 11.9, 17.1, None
0.0, 2012-07-21 00:00:00, 12.7, 19.2, None
4.4, 2012-07-22 00:00:00, 11.0, 15.8, None
1.4, 2012-07-23 00:00:00, 9.9, 15.5, None
0.0, 2012-07-24 00:00:00, 11.6, 18.9, None
0.0, 2012-07-25 00:00:00, 13.2, 22.4, None
0.0, 2012-07-26 00:00:00, 13.8, 22.5, None
0.0, 2012-07-27 00:00:00, 10.8, 16.9, None
0.0, 2012-07-28 00:00:00, 10.2, 18.6, None
0.0, 2012-07-29 00:00:00, 10.1, 19.3, None
0.0, 2012-07-30 00:00:00, 10.2, 17.3, None
0.0, 2012-07-31 00:00:00, 11.0, 20.7, None
0.0, 2012-08-01 00:00:00, 10.6, 19.1, None
0.0, 2012-08-02 00:00:00, 13.4, 20.0, None
0.0, 2012-08-03 00:00:00, 14.0, 24.1, None
0.0, 2012-08-04 00:00:00, 17.8, 28.7, None
0.0, 2012-08-05 00:00:00, 19.7, 30.1, None
0.0, 2012-08-06 00:00:00, 13.2, 21.4, None
0.0, 2012-08-09 00:00:00, 11.8, 22.6, None
0.0, 2012-08-10 00:00:00, 14.4, 22.1, None
0.0, 2012-08-11 00:00:00, 14.6, 24.6, None
0.0, 2012-08-12 00:00:00, 17.3, 25.6, None
0.0, 2012-08-13 00:00:00, 16.0, 23.6, None
0.0, 2012-08-14 00:00:00, 14.6, 23.1, None
0.0, 2012-08-15 00:00:00, 17.1, 27.8, None
0.0, 2012-08-16 00:00:00, 19.1, 30.1, None
0.0, 2012-08-17 00:00:00, 18.5, 30.1, None
0.0, 2012-08-18 00:00:00, 14.4, 21.5, None
0.0, 2012-08-19 00:00:00, 11.9, 19.6, None
0.0, 2012-08-20 00:00:00, 13.9, 22.1, None
0.0, 2012-08-21 00:00:00, 12.7, 19.2, None
