station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
7.6, 7.6, 0.0, 2010-11-12 00:00:00, None
9.4, 9.4, 0.0, 2010-11-13 00:00:00, None
2.0, 2.0, 0.0, 2010-11-14 00:00:00, None
15.0, 15.0, 0.0, 2010-11-15 00:00:00, None
11.2, 11.2, 0.0, 2010-11-16 00:00:00, None
6.4, 6.4, 0.0, 2010-11-17 00:00:00, None
11.8, 8.8, 3.0, 2010-11-18 00:00:00, None
7.0, 0.0, 7.0, 2010-11-19 00:00:00, None
0.0, 0.0, 0.0, 2010-11-20 00:00:00, 8.0
0.0, 0.0, 0.0, 2010-11-21 00:00:00, 5.0
0.0, 0.0, 0.0, 2010-11-22 00:00:00, 4.0
0.0, 0.0, 0.0, 2010-11-23 00:00:00, 3.0
8.0, 0.0, 8.0, 2010-11-24 00:00:00, 3.0
20.1, 14.6, 5.5, 2010-11-25 00:00:00, 10.0
16.4, 16.4, 0.0, 2010-11-26 00:00:00, None
0.0, 0.0, 0.0, 2010-11-27 00:00:00, None
0.0, 0.0, 0.0, 2010-11-28 00:00:00, None
42.2, 42.2, 0.0, 2010-11-29 00:00:00, None
12.0, 12.0, 0.0, 2010-11-30 00:00:00, None
0.0, 0.0, 0.0, 2010-12-01 00:00:00, None
9.6, 9.6, 0.0, 2010-12-02 00:00:00, None
0.0, 0.0, 0.0, 2010-12-03 00:00:00, None
0.0, 0.0, 0.0, 2010-12-04 00:00:00, None
0.0, 0.0, 0.0, 2010-12-05 00:00:00, None
9.6, 9.6, 0.0, 2010-12-06 00:00:00, None
31.8, 31.8, 0.0, 2010-12-07 00:00:00, None
22.4, 22.4, 0.0, 2010-12-08 00:00:00, None
10.6, 10.6, 0.0, 2010-12-09 00:00:00, None
0.0, 0.0, 0.0, 2010-12-10 00:00:00, None
35.4, 35.4, 0.0, 2010-12-11 00:00:00, None
10.8, 10.8, 0.0, 2010-12-12 00:00:00, None
6.4, 6.4, 0.0, 2010-12-13 00:00:00, None
0.0, 0.0, 0.0, 2010-12-14 00:00:00, None
5.4, 5.4, 0.0, 2010-12-15 00:00:00, None
0.0, 0.0, 0.0, 2010-12-16 00:00:00, None
0.0, 0.0, 0.0, 2010-12-17 00:00:00, None
12.0, 11.0, 1.0, 2010-12-18 00:00:00, None
2.6, 2.6, 0.0, 2010-12-19 00:00:00, None
6.2, 6.2, 0.0, 2010-12-20 00:00:00, None
7.8, 7.8, 0.0, 2010-12-21 00:00:00, None
5.6, 5.6, 0.0, 2010-12-22 00:00:00, None
23.2, 23.2, 0.0, 2010-12-23 00:00:00, None
23.2, 23.2, 0.0, 2010-12-24 00:00:00, None
8.4, 8.4, 0.0, 2010-12-25 00:00:00, None
3.0, 3.0, 0.0, 2010-12-26 00:00:00, None
5.2, 5.2, 0.0, 2010-12-27 00:00:00, None
0.0, 0.0, 0.0, 2010-12-28 00:00:00, None
0.0, 0.0, 0.0, 2010-12-29 00:00:00, None
0.0, 0.0, 0.0, 2010-12-30 00:00:00, None
0.0, 0.0, 0.0, 2010-12-31 00:00:00, None
0.0, 0.0, 0.0, 2011-01-02 00:00:00, None
2.4, 1.4, 1.0, 2011-01-03 00:00:00, None
9.0, 9.0, 0.0, 2011-01-04 00:00:00, 1.0
38.2, 37.2, 1.0, 2011-01-05 00:00:00, None
13.2, 13.2, 0.0, 2011-01-06 00:00:00, None
3.0, 3.0, 0.0, 2011-01-07 00:00:00, None
0.0, 0.0, 0.0, 2011-01-08 00:00:00, None
0.0, 0.0, 0.0, 2011-01-09 00:00:00, None
0.0, 0.0, 0.0, 2011-01-10 00:00:00, None
